,Arxiv_key,Author,Citation_count,Figures,Pages,Pub,Title,Year,Pub_average,Citation_category,h_index,m_index,e_index,i10_index,i100_index,g_index,tori_index,riq_index
5513,http://arxiv.org/abs/astro-ph/0011177v1,"[u'Belczynski, Krzysztof', u'Bulik, Tomasz', u'Rudak, Bronislaw']",2,6.0,9.0,ArXiv e-prints,[u'Gamma Ray Burst progenitors - a case for helium star mergers'],2000,5.563943161634103,0,4.0,1.3,16.4,4.0,1.0,10.0,2.7,547.0
5514,http://arxiv.org/abs/astro-ph/0009086v1,"[u'Fujita, Yutaka']",0,6.0,19.0,The Astrophysical Journal,[u'The Maximum Effect of Thermal Instability on Galactic Outflows'],2001,68.21280724450195,0,6.0,3.0,9.4,5.0,0.0,11.0,1.4,582.0
5515,http://arxiv.org/abs/astro-ph/0009432v2,"[u'Balbi, A.', u'Baccigalupi, C.', u'Matarrese, S.', u'Perrotta, F.', u'Vittorio, N.']",45,3.0,4.0,The Astrophysical Journal,[u'Implications for Quintessence Models from MAXIMA-1 and BOOMERANG-98'],2001,68.21280724450195,1,4.0,0.0,23.0,3.0,2.0,7.0,1.1,6.0
5516,http://arxiv.org/abs/astro-ph/0007195v1,"[u'Choi, Chul-Sung', u'Dotani, Tadayasu', u'Yi, Insu', u'Kim, ChulHee']",0,9.0,27.0,ArXiv e-prints,[u'Observations of Spectral and Time Variabilities from MCG-2-58-22'],2000,5.563943161634103,0,5.0,1.0,8.1,5.0,0.0,10.0,1.2,215.0
5517,http://arxiv.org/abs/astro-ph/0012374v1,"[u'Harris, D. E.']",8,2.0,9.0,Particles and Fields in Radio Galaxies Conference,[u'Current Problems for X-ray Emission from Radio Jets'],2001,5.666666666666667,0,6.0,1.5,11.4,5.0,0.0,13.0,1.2,273.0
5518,http://arxiv.org/abs/astro-ph/0008121v1,"[u'Ratnam, Charu', u'Salucci, Paolo']",16,5.0,18.0,New Astronomy,[u'The mass distribution in the innermost regions of spiral galaxies'],2000,49.275862068965516,0,2.0,0.1,4.4,1.0,0.0,3.0,0.7,20.0
5519,http://arxiv.org/abs/astro-ph/0011327v1,"[u'Stern, S. A.', u'Slater, D. C.', u'Festou, M. C.', u'Parker, J. Wm.', u'Gladstone, G. R.', u""A'Hearn, M. F."", u'Wilkinson, E.']",29,2.0,9.0,The Astrophysical Journal,[u'The Discovery of Argon in Comet C/1995 O1 (Hale-Bopp)'],2000,68.21280724450195,1,4.0,2.0,8.1,4.0,0.0,9.0,1.0,509.0
5520,http://arxiv.org/abs/astro-ph/0007199v1,"[u'Bean, R.', u'Magueijo, J.']",82,3.0,5.0,Physics Letters B,[u'Dilaton-derived quintessence scenario leading naturally to the late-time acceleration of the Universe'],2001,48.70289855072464,2,5.0,0.1,16.3,4.0,1.0,12.0,4.3,29.0
5521,http://arxiv.org/abs/astro-ph/0012464v1,"[u'Takeuchi, Taku', u'Artymowicz, Pawel']",110,16.0,27.0,The Astrophysical Journal,[u'Dust Migration and Morphology in Optically Thin Circumstellar Gas Disks'],2001,68.21280724450195,2,4.0,1.3,11.2,2.0,1.0,12.0,1.7,436.0
5522,http://arxiv.org/abs/astro-ph/0101278v1,"[u'Benson, Andrew J.']",22,2.0,7.0,Monthly Notices of the Royal Astronomical Society,[u'Measuring the distribution of galaxies between haloes'],2001,57.93898718730934,1,8.0,0.2,26.6,8.0,2.0,19.0,3.7,53.0
5523,http://arxiv.org/abs/gr-qc/0012052v2,"[u'Pelavas, Nicos', u'Neary, Nicholas', u'Lake, Kayll']",16,11.0,15.0,Classical and Quantum Gravity,[u'Properties of the instantaneous ergo surface of a Kerr black hole'],2001,35.38709677419355,0,2.0,1.0,6.6,2.0,0.0,2.0,0.9,470.0
5524,http://arxiv.org/abs/astro-ph/0101240v2,"[u'Hardcastle, M. J.', u'Birkinshaw, M.', u'Worrall, D. M.']",49,3.0,6.0,Monthly Notices of the Royal Astronomical Society,[u'A Chandra detection of the radio hotspot of 3C123'],2001,57.93898718730934,1,12.0,2.4,22.9,15.0,2.0,20.0,7.9,562.0
5525,http://arxiv.org/abs/astro-ph/0010543v1,"[u'Schatzman, E.', u'Zahn, J. -P.', u'Morel, P.']",25,2.0,3.0,Astronomy and Astrophysics,[u'Shear turbulence beneath the solar tachocline'],2000,44.746808510638296,1,4.0,0.5,12.1,3.0,0.0,13.0,3.6,235.0
5526,http://arxiv.org/abs/astro-ph/0012437v1,"[u'Thomas, J.', u'Schulz, H.']",4,11.0,12.0,Astronomy and Astrophysics,[u'Classification of multifluid CP world models'],2001,44.746808510638296,0,4.0,2.0,6.0,1.0,0.0,7.0,1.3,572.0
5527,http://arxiv.org/abs/astro-ph/0009461v2,"[u'Buettner, Douglas J.', u'Morley, P. D.', u'Schmidt, Ivan']",1,2.0,17.0,International Journal of Modern Physics A,[u'Searching for Extra Dimensions in the Early Universe'],2004,24.833333333333332,0,2.0,0.1,0.0,0.0,0.0,2.0,0.1,13.0
5528,http://arxiv.org/abs/astro-ph/0102026v1,"[u'Edwards, R. T.', u'Bailes, M.']",38,4.0,9.0,The Astrophysical Journal,[u'Recycled Pulsars Discovered at High Radio Frequency'],2001,68.21280724450195,1,9.0,0.1,14.2,9.0,0.0,16.0,5.2,12.0
5529,http://arxiv.org/abs/hep-th/0010280v1,"[u'Cavagli\xe0, Marco', u'Vargas Moniz, Paulo']",5,11.0,32.0,Classical and Quantum Gravity,[u'Canonical and quantum FRW cosmological solutions in M-theory'],2001,35.38709677419355,0,7.0,1.4,6.8,3.0,0.0,10.0,2.5,314.0
5530,http://arxiv.org/abs/astro-ph/0102053v2,"[u'Wright, Edward L.']",22,2.0,7.0,The Astrophysical Journal,[u'Comparing Optical and Near-Infrared Luminosity Functions'],2001,68.21280724450195,1,7.0,1.8,16.7,7.0,0.0,18.0,7.3,677.0
5531,http://arxiv.org/abs/astro-ph/0010227v2,"[u'Horowitz, C. J.', u'Piekarewicz, J.']",356,3.0,5.0,Physical Review Letters,[u'Neutron Star Structure and the Neutron Radius of <SUP>208</SUP>Pb'],2001,107.7734375,2,9.0,1.1,29.6,9.0,3.0,20.0,13.2,454.0
5532,http://arxiv.org/abs/astro-ph/0102139v2,"[u'Freitag, M.', u'Benz, W.']",55,20.0,28.0,Astronomy and Astrophysics,[u'A new Monte Carlo code for star cluster simulations. I. Relaxation'],2001,44.746808510638296,2,5.0,1.2,13.6,5.0,0.0,11.0,3.2,445.0
5533,http://arxiv.org/abs/astro-ph/0012325v2,"[u'Baltz, E. A.', u'Silk, J.']",2,7.0,5.0,Monthly Notices of the Royal Astronomical Society,[u'The brown dwarf mass function from pixel microlensing'],2001,57.93898718730934,0,2.0,0.7,15.2,2.0,2.0,5.0,1.7,436.0
5534,http://arxiv.org/abs/astro-ph/0011394v1,"[u'Wold, Margrethe', u'Lacy, Mark', u'Lilje, Per B.', u'Serjeant, Stephen']",51,8.0,19.0,Monthly Notices of the Royal Astronomical Society,[u'Radio-quiet quasar environments at 0.5<=z<=0.8'],2001,57.93898718730934,2,3.0,1.5,10.4,2.0,0.0,5.0,0.6,384.0
5535,http://arxiv.org/abs/astro-ph/0012321v1,"[u'Strobel, K.', u'Weigel, M. K.']",24,4.0,6.0,Astronomy and Astrophysics,[u'On the minimum and maximum mass of neutron stars and the delayed collapse'],2001,44.746808510638296,1,5.0,0.1,8.4,4.0,0.0,10.0,1.7,34.0
5536,http://arxiv.org/abs/astro-ph/0102214v1,"[u'Lubin, Lori M.', u'Sandage, Allan']",10,9.0,15.0,The Astronomical Journal,[u'The Tolman Surface Brightness Test for the Reality of the Expansion. II. The Effect of the Point-Spread Function and Galaxy Ellipticity on the Derived Photometric Parameters'],2001,82.62099644128114,0,10.0,1.1,19.1,11.0,1.0,20.0,5.3,255.0
5537,http://arxiv.org/abs/astro-ph/0012442v1,"[u'Helfand, David J.', u'Stone, Remington P. S.', u'Willman, Beth', u'White, Richard L.', u'Becker, Robert H.', u'Price, Trevor', u'Gregg, Michael D.', u'McMahon, Richard G.']",28,8.0,16.0,The Astronomical Journal,[u'Long-Term Optical Variability of Radio-selected Quasars from the FIRST Survey'],2001,82.62099644128114,1,4.0,1.0,16.9,4.0,1.0,17.0,3.0,436.0
5538,http://arxiv.org/abs/astro-ph/0011082v1,"[u'Willott, Chris J.', u'Rawlings, Steve', u'Blundell, Katherine M.']",42,10.0,20.0,Monthly Notices of the Royal Astronomical Society,[u'Extremely red galaxy counterparts to 7C radio sources'],2001,57.93898718730934,1,7.0,1.8,24.4,6.0,2.0,12.0,3.8,485.0
5539,http://arxiv.org/abs/astro-ph/0011519v1,"[u'Bhattacharyya, Sudip', u'Misra, Ranjeev', u'Thampan, Arun V.']",17,7.0,11.0,The Astrophysical Journal,[u'General Relativistic Spectra of Accretion Disks around Rotating Neutron Stars'],2001,68.21280724450195,0,7.0,3.5,13.9,7.0,1.0,16.0,3.1,878.0
5540,http://arxiv.org/abs/astro-ph/0012423v1,"[u'Wambsganss, Joachim']",2,2.0,6.0,ArXiv e-prints,[u'Gravitational Lensing - A brief review'],2000,5.563943161634103,0,8.0,1.6,19.8,7.0,2.0,20.0,9.4,611.0
5541,http://arxiv.org/abs/astro-ph/0102028v2,"[u'Ioka, Kunihito', u'Nakamura, Takashi']",19,6.0,16.0,The Astrophysical Journal,[u'Microlensing of Collimated Gamma-Ray Burst Afterglows'],2001,68.21280724450195,0,7.0,1.8,15.4,6.0,1.0,11.0,4.5,532.0
5542,http://arxiv.org/abs/astro-ph/0009232v1,"[u'Boissier, S.', u'Boselli, A.', u'Prantzos, N.', u'Gavazzi, G.']",57,8.0,11.0,Monthly Notices of the Royal Astronomical Society,[u'Chemo-spectrophotometric evolution of spiral galaxies - IV. Star formation efficiency and effective ages of spirals'],2001,57.93898718730934,2,4.0,1.3,20.7,4.0,2.0,11.0,4.4,701.0
5543,http://arxiv.org/abs/astro-ph/0011503v2,"[u'Lin, David J.', u'Misra, R.', u'Taam, Ronald E.']",2,4.0,9.0,Monthly Notices of the Royal Astronomical Society,[u'Hydrodynamical winds from two-temperature plasma in X-ray binaries'],2001,57.93898718730934,0,5.0,0.5,10.9,4.0,0.0,12.0,1.5,122.0
5544,http://arxiv.org/abs/astro-ph/0009044v1,"[u'Masetti, N.', u'Frontera, F.', u'Stella, L.', u'Orlandini, M.', u'Parmar, A. N.', u'Del Sordo, S.', u'Amati, L.', u'Palazzi, E.', u'Dal Fiume, D.', u'Cusumano, G.', u'Pareschi, G.', u'Lapidus, I.', u'Remillard, R. A.']",17,8.0,11.0,Astronomy and Astrophysics,[u'Hard X-rays from Type II bursts of the Rapid Burster and its transition toward quiescence'],2000,44.746808510638296,0,6.0,1.5,11.0,4.0,0.0,13.0,0.6,196.0
5545,http://arxiv.org/abs/astro-ph/0009234v1,"[u'Kannappan, S. J.', u'Fabricant, D. G.']",46,4.0,19.0,The Astronomical Journal,[u'A Broad Search for Counterrotating Gas and Stars: Evidence for Mergers and Accretion'],2001,82.62099644128114,1,2.0,0.3,6.9,1.0,0.0,7.0,0.6,106.0
5546,http://arxiv.org/abs/astro-ph/0012337v1,"[u'Eke, Vincent R.', u'Navarro, Julio F.', u'Steinmetz, Matthias']",388,7.0,12.0,The Astrophysical Journal,[u'The Power Spectrum Dependence of Dark Matter Halo Concentrations'],2001,68.21280724450195,2,7.0,1.2,45.7,7.0,4.0,8.0,16.3,673.0
5547,http://arxiv.org/abs/gr-qc/0007042v3,"[u'Ury\u016b, K. \u014dji', u'Shibata, Masaru', u'Eriguchi, Yoshiharu']",61,20.0,20.0,Physical Review D,"[u'Properties of general relativistic, irrotational binary neutron stars in close quasiequilibrium orbits: Polytropic equations of state']",2000,56.45515394912985,2,7.0,1.0,12.7,6.0,0.0,9.0,2.4,222.0
5548,http://arxiv.org/abs/astro-ph/0102010v1,"[u'Sadat, R.', u'Blanchard, A.']",26,2.0,6.0,Astronomy and Astrophysics,[u'New light on the baryon fraction in galaxy clusters'],2001,44.746808510638296,1,4.0,0.3,12.4,3.0,0.0,13.0,1.9,99.0
5549,http://arxiv.org/abs/astro-ph/0009120v2,"[u'Blaschke, D.', u'Grigorian, H.', u'Voskresensky, D. N.']",71,4.0,8.0,Astronomy and Astrophysics,[u'Cooling of hybrid neutron stars and hypothetical self-bound objects with superconducting quark cores'],2001,44.746808510638296,2,9.0,3.0,15.9,9.0,1.0,19.0,4.0,666.0
5550,http://arxiv.org/abs/astro-ph/0009195v1,"[u'de Vicente, P.', u'Mart\xedn-Pintado, J.', u'Neri, R.', u'Colom, P.']",32,9.0,15.0,Astronomy and Astrophysics,[u'A ridge of recent massive star formation between Sgr B2M and Sgr B2N'],2000,44.746808510638296,1,3.0,0.4,7.6,2.0,0.0,4.0,0.6,115.0
5551,http://arxiv.org/abs/astro-ph/0102016v2,"[u'Prandoni, I.', u'Gregorini, L.', u'Parma, P.', u'de Ruiter, H. R.', u'Vettolani, G.', u'Zanichelli, A.', u'Wieringa, M. H.', u'Ekers, R. D.']",34,7.0,10.0,Astronomy and Astrophysics,[u'The ATESP radio survey. IV. Optical identifications and spectroscopy in the EIS-A region'],2001,44.746808510638296,1,6.0,0.6,14.9,6.0,0.0,16.0,1.7,130.0
5552,http://arxiv.org/abs/astro-ph/0011285v1,"[u'Keller, Stefan C.', u'Da Costa, G. S.', u'Bessell, M. S.']",15,12.0,27.0,The Astronomical Journal,[u'Young Clusters in the Magellanic Clouds. II.'],2001,82.62099644128114,0,8.0,4.0,13.2,8.0,0.0,16.0,3.1,876.0
5553,http://arxiv.org/abs/astro-ph/0009495v2,"[u'Antonuccio-Delogu, V.', u'Becciani, U.', u'van Kampen, E.', u'Pagliaro, A.', u'Romeo, A. B.', u'Colafrancesco, S.', u'German\xe1, A.', u'Gambera, M.']",11,14.0,12.0,Monthly Notices of the Royal Astronomical Society,[u'Properties of galaxy haloes in clusters and voids'],2002,57.93898718730934,0,5.0,0.4,7.5,3.0,0.0,9.0,1.6,106.0
5554,http://arxiv.org/abs/astro-ph/0101100v1,"[u'Davies, R. I.', u'Tecza, M.', u'Looney, L. W.', u'Eisenhauer, F.', u'Tacconi-Garman, L. E.', u'Thatte, N.', u'Ott, T.', u'Rabien, S.', u'Hippler, S.', u'Kasper, M.']",10,6.0,18.0,The Astrophysical Journal,[u'Adaptive Optics Integral Field Spectroscopy of the Young Stellar Objects in LKH\u03b1 225'],2001,68.21280724450195,0,5.0,0.2,8.3,4.0,0.0,10.0,0.8,44.0
5555,http://arxiv.org/abs/astro-ph/0006315v1,"[u'Polletta, M.', u'Courvoisier, T. J. -L.', u'Hooper, E. J.', u'Wilkes, B. J.']",50,21.0,26.0,Astronomy and Astrophysics,[u'The far-infrared emission of radio loud and radio quiet quasars'],2000,44.746808510638296,2,3.0,0.6,11.0,3.0,0.0,11.0,0.8,174.0
5556,http://arxiv.org/abs/astro-ph/0011289v2,"[u'Zhao, G.', u'Gehren, T.']",41,3.0,6.0,Astronomy and Astrophysics,[u'Non-LTE analysis of neutral magnesium in cool stars'],2000,44.746808510638296,1,8.0,8.0,13.8,8.0,0.0,16.0,3.7,1934.0
5557,http://arxiv.org/abs/astro-ph/0102277v1,"[u'Kippen, R. Marc', u'Woods, Peter M.', u'Heise, John', u""Zand, Jean In't."", u'Preece, Robert D.', u'Briggs, Michael S.']",34,4.0,4.0,Gamma-ray Bursts in the Afterglow Era,[u'BATSE Observations of Fast X-Ray Transients Detected by BeppoSAX-WFC'],2001,14.88888888888889,1,6.0,1.5,10.6,5.0,0.0,13.0,2.0,351.0
5558,http://arxiv.org/abs/astro-ph/0012025v1,"[u'Rowan-Robinson, Michael']",11,8.0,12.0,New Astronomy Reviews,"[u'Models for the IR and submm SEDs of normal, starburst and active galaxies']",2001,16.202898550724637,0,7.0,1.8,19.4,6.0,2.0,20.0,8.7,739.0
5559,http://arxiv.org/abs/astro-ph/0011522v1,"[u'Barmby, Pauline', u'Huchra, John P.', u'Brodie, Jean P.']",66,7.0,36.0,The Astronomical Journal,[u'The M31 Globular Cluster Luminosity Function'],2001,82.62099644128114,2,10.0,1.1,20.8,10.0,1.0,16.0,4.1,225.0
5560,http://arxiv.org/abs/astro-ph/0102275v1,"[u'Mingaliev, M. G.', u'Stolyarov, V. A.', u'Davies, R. D.', u'Melhuish, S. J.', u'Bursov, N. A.', u'Zhekanis, G. V.']",10,7.0,21.0,Astronomy and Astrophysics,[u'Observations of the bright radio sources in the North Celestial Pole region at the RATAN-600 radio telescope'],2001,44.746808510638296,0,2.0,0.1,3.0,1.0,0.0,4.0,0.5,34.0
5561,http://arxiv.org/abs/astro-ph/0011293v1,"[u'Colombi, S.', u'Pogosyan, D.', u'Souradeep, T.']",42,2.0,4.0,Physical Review Letters,[u'Tree Structure of a Percolating Universe'],2000,107.7734375,1,10.0,1.0,21.5,10.0,1.0,18.0,5.0,223.0
5562,http://arxiv.org/abs/astro-ph/0011526v1,"[u'Hansen, S. H.']",1,2.0,4.0,Nuclear Physics B Proceedings Supplements,"[u""Heavy sterile neutrinos - what they can be and what they can't""]",2001,6.3561643835616435,0,6.0,0.2,6.0,3.0,0.0,9.0,1.8,46.0
5563,http://arxiv.org/abs/astro-ph/0101241v2,"[u'Nisenson, Peter', u'Papaliolios, Costas']",85,6.0,9.0,The Astrophysical Journal,[u'Detection of Earth-like Planets Using Apodized Telescopes'],2001,68.21280724450195,2,4.0,0.3,13.7,4.0,0.0,15.0,5.0,149.0
5564,http://arxiv.org/abs/astro-ph/0009312v1,"[u'Ruiz-Lapuente, P.', u'Canal, R.']",6,2.0,17.0,ArXiv e-prints,[u'The cosmic rate of supernovae and the range of stars ending as Type Ia SNe'],2000,5.563943161634103,0,9.0,1.1,12.4,9.0,0.0,16.0,2.7,206.0
5565,http://arxiv.org/abs/astro-ph/0102267v1,"[u'Marco, A.', u'Bernabeu, G.']",26,15.0,47.0,Astronomy and Astrophysics,[u'Photometric study of the double cluster h & chi Persei'],2001,44.746808510638296,1,2.0,0.1,6.5,2.0,0.0,7.0,0.8,25.0
5566,http://arxiv.org/abs/gr-qc/0011105v3,"[u'Maartens, Roy', u'Sahni, Varun', u'Deep Saini, Tarun']",88,5.0,6.0,Physical Review D,[u'Anisotropy dissipation in brane-world inflation'],2001,56.45515394912985,2,12.0,2.4,33.4,13.0,4.0,20.0,23.2,962.0
5567,http://arxiv.org/abs/astro-ph/0007211v1,"[u'Reisenegger, Andreas', u'Quintana, H.', u'Carrasco, Eleazar R.', u'Maze, Jer\xf3nimo']",53,10.0,28.0,The Astronomical Journal,[u'The Shapley Supercluster. III. Collapse Dynamics and Mass of the Central Concentration'],2000,82.62099644128114,2,9.0,1.0,18.3,8.0,1.0,15.0,8.6,325.0
5568,http://arxiv.org/abs/astro-ph/0010439v1,"[u'Ogley, R. N.', u'Bell Burnell, S. J.', u'Fender, R. P.']",13,6.0,11.0,Monthly Notices of the Royal Astronomical Society,[u'Cygnus X-3 with ISO: investigating the wind'],2001,57.93898718730934,0,4.0,0.8,4.8,2.0,0.0,6.0,0.4,133.0
5569,http://arxiv.org/abs/astro-ph/0009318v1,"[u'Nishiuchi, Mamiko', u'Yokogawa, Jun', u'Koyama, Katsuji', u'Hughes, John P.']",15,7.0,5.0,Publications of the Astronomical Society of Japan,"[u'ASCA Observations of the Twin Supernova Remnants in the Large Magellanic Cloud, DEM L316']",2001,27.75,0,4.0,0.8,5.1,2.0,0.0,6.0,0.2,95.0
5570,http://arxiv.org/abs/astro-ph/0008176v1,"[u'Vasiliev, L.', u'Trudolyubov, S.', u'Revnivtsev, M.']",8,5.0,4.0,Astronomy and Astrophysics,[u'RXTE observations of XTE J2012+381 during its 1998 outburst'],2000,44.746808510638296,0,2.0,0.1,2.4,0.0,0.0,3.0,0.2,17.0
5571,http://arxiv.org/abs/hep-ph/0012350v1,"[u'Iyer Dutta, S.', u'Reno, M. H.', u'Sarcevic, I.', u'Seckel, D.']",116,8.0,25.0,Physical Review D,[u'Propagation of muons and taus at high energies'],2001,56.45515394912985,2,2.0,2.0,10.8,1.0,1.0,3.0,1.0,1001.0
5572,http://arxiv.org/abs/astro-ph/0006261v1,"[u'Lewis, Geraint F.', u'Ibata, Rodrigo A.']",7,2.0,7.0,The Astrophysical Journal,[u'Probing the Atmospheres of Planets Orbiting Microlensed Stars via Polarization Variability'],2000,68.21280724450195,0,8.0,1.6,17.1,6.0,1.0,19.0,3.1,352.0
5573,http://arxiv.org/abs/astro-ph/0011556v2,"[u'Collins, Joseph A.', u'Rand, Richard J.']",68,19.0,42.0,The Astrophysical Journal,[u'Ionization Sources and Physical Conditions in the Diffuse Ionized Gas Halos of Four Edge-On Galaxies'],2001,68.21280724450195,2,3.0,0.2,10.9,3.0,0.0,11.0,1.7,71.0
5574,http://arxiv.org/abs/astro-ph/0010156v1,"[u'Gruenwald, R.', u'Viegas, S. M.']",18,4.0,24.0,The Astrophysical Journal,[u'Temperature of the Central Stars of Planetary Nebulae and the Effect of the Nebular Optical Depth'],2000,68.21280724450195,0,8.0,0.4,10.9,8.0,0.0,13.0,2.6,80.0
5575,http://arxiv.org/abs/astro-ph/0010344v1,"[u'Padoan, Paolo', u'Rosolowsky, Erik W.', u'Goodman, Alyssa A.']",20,12.0,28.0,The Astrophysical Journal,[u'The Effects of Noise and Sampling on the Spectral Correlation Function'],2001,68.21280724450195,1,12.0,2.4,29.6,12.0,3.0,20.0,7.3,542.0
5576,http://arxiv.org/abs/astro-ph/0011550v1,"[u'Eilek, Jean']",0,2.0,8.0,Particles and Fields in Radio Galaxies Conference,[u'Two types of radio galaxies: a new approach'],2001,5.666666666666667,0,6.0,0.6,10.1,5.0,0.0,12.0,3.1,159.0
5577,http://arxiv.org/abs/astro-ph/0012010v3,"[u'Napiwotzki, R.']",30,7.0,10.0,Astronomy and Astrophysics,[u'Spectroscopic investigation of old planetaries. V. Distance scales'],2001,44.746808510638296,1,9.0,1.3,22.6,9.0,3.0,20.0,10.6,465.0
5578,http://arxiv.org/abs/astro-ph/0101182v1,"[u'Maller, Ariyeh H.', u'Kolatt, Tsafrir S.', u'Bartelmann, Matthias', u'Blumenthal, George R.']",3,11.0,20.0,The Astrophysical Journal,[u'Lensing by Lyman-Limit Systems: Determining the Mass-to-Gas Ratio'],2002,68.21280724450195,0,6.0,1.0,17.8,6.0,0.0,15.0,2.3,253.0
5579,http://arxiv.org/abs/astro-ph/0102162v1,"[u""D'Odorico, S."", u'Dessauges-Zavadsky, M.', u'Molaro, P.']",65,4.0,5.0,Astronomy and Astrophysics,[u'A new deuterium abundance measurement from a damped Lyalpha system at z<SUB>abs</SUB> =3.025'],2001,44.746808510638296,2,3.0,0.4,12.2,3.0,0.0,13.0,1.4,148.0
5580,http://arxiv.org/abs/astro-ph/0008455v1,"[u'Hoard, D. W.', u'Szkody, Paula', u'Honeycutt, R. K.', u'Robertson, Jeff', u'Desai, Vandana', u'Hillwig, T.']",11,9.0,16.0,Publications of the Astronomical Society of the Pacific,[u'Long-Term Optical and X-Ray Observations of the Old Novae DI Lacertae and V841 Ophiuchi'],2000,49.82727272727273,0,7.0,1.2,8.7,7.0,0.0,11.0,1.6,210.0
5581,http://arxiv.org/abs/astro-ph/0008463v1,"[u'Khokhlov, A. M.']",67,15.0,15.0,ArXiv e-prints,[u'Three-Dimensional Modeling of the Deflagration Stage of a Type Ia Supernova Explosion'],2000,5.563943161634103,2,11.0,1.2,26.4,12.0,3.0,20.0,15.8,441.0
5582,http://arxiv.org/abs/astro-ph/0012078v1,"[u'Milne, P. A.', u'Kroeger, R. A.', u'The, L. -S.']",1,7.0,16.0,ArXiv e-prints,[u'Supernova Science with an Advanced Compton Telescope'],2000,5.563943161634103,0,3.0,0.1,9.2,2.0,0.0,9.0,0.8,32.0
5583,http://arxiv.org/abs/astro-ph/0008445v1,"[u'Sheppard, Scott S.', u'Jewitt, David C.', u'Trujillo, Chadwick A.', u'Brown, Michael J. I.', u'Ashley, Michael C. B.']",32,5.0,13.0,The Astronomical Journal,[u'A Wide-Field CCD Survey for Centaurs and Kuiper Belt Objects'],2000,82.62099644128114,1,2.0,1.0,5.7,1.0,0.0,6.0,0.2,202.0
5584,http://arxiv.org/abs/astro-ph/0006275v1,"[u'Debattista, Victor P.', u'Sellwood, J. A.']",282,18.0,46.0,The Astrophysical Journal,[u'Constraints from Dynamical Friction on the Dark Matter Content of Barred Galaxies'],2000,68.21280724450195,2,4.0,0.8,22.8,3.0,2.0,10.0,7.3,539.0
5585,http://arxiv.org/abs/astro-ph/0010331v1,"[u'Boggs, Steven E.', u'Jean, Pierre']",0,6.0,4.0,Exploring the Gamma-Ray Universe,[u'Simulated performance of a germanium Compton telescope'],2001,7.388888888888889,0,5.0,0.1,6.0,2.0,0.0,8.0,2.0,42.0
5586,http://arxiv.org/abs/hep-ph/0102080v3,"[u'Mangano, G.', u'Miele, G.', u'Pastor, S.', u'Peloso, M.']",6,4.0,4.0,Physical Review D,[u'Bose-Einstein condensation at reheating'],2001,56.45515394912985,0,4.0,0.4,4.1,1.0,0.0,6.0,0.7,86.0
5587,http://arxiv.org/abs/astro-ph/0102200v1,"[u'Vollmer, B.', u'Cayatte, V.', u'van Driel, W.', u'Henning, P. A.', u'Kraan-Korteweg, R. C.', u'Balkowski, C.', u'Woudt, P. A.', u'Duschl, W.']",0,7.0,9.0,ArXiv e-prints,[u'HI deficiency in the galaxy cluster ACO 3627. ATCA observations in the Great Attractor region'],2001,5.563943161634103,0,8.0,1.0,18.3,8.0,1.0,19.0,3.2,223.0
5588,http://arxiv.org/abs/astro-ph/0102111v2,"[u'La Parola, V.', u'Fabbiano, G.', u'Kim, D. W.', u'Peres, G.']",0,10.0,10.0,ArXiv e-prints,[u'Spectral and temporal properties of X-ray emission from the ultra-luminous source X-9 in M81'],2001,5.563943161634103,0,1.0,0.3,8.4,1.0,0.0,4.0,0.4,200.0
5589,http://arxiv.org/abs/cond-mat/0102062v1,"[u'Fliegans, Olivier', u'Gross, D. H.']",15,11.0,17.0,Physical Review E,[u'Effect of angular momentum on equilibrium properties of a self-gravitating system'],2002,18.0,0,1.0,1.0,3.7,1.0,0.0,1.0,0.4,611.0
5590,http://arxiv.org/abs/astro-ph/0102250v1,"[u'Bogovalov, S.', u'Tsinganos, K.']",25,7.0,7.0,Monthly Notices of the Royal Astronomical Society,[u'Magnetically collimated jets with high mass flux'],2001,57.93898718730934,1,10.0,1.7,18.5,10.0,1.0,20.0,10.3,534.0
5591,http://arxiv.org/abs/astro-ph/0011054v1,"[u'Werner, P. N.', u'Worrall, D. M.', u'Birkinshaw, M.']",1,2.0,4.0,Particles and Fields in Radio Galaxies Conference,[u'NGC 6251 at multiple scales and wavelengths'],2001,5.666666666666667,0,7.0,0.4,7.9,7.0,0.0,11.0,6.4,140.0
5592,http://arxiv.org/abs/astro-ph/0101405v1,"[u'Laor, Ari']",100,2.0,9.0,The Astrophysical Journal,[u'On the Linearity of the Black Hole-Bulge Mass Relation in Active and in Nearby Galaxies'],2001,68.21280724450195,2,9.0,1.1,34.3,9.0,6.0,20.0,15.2,486.0
5593,http://arxiv.org/abs/astro-ph/0012072v1,"[u'Hillebrandt, W.', u'Reinecke, M.', u'Niemeyer, J. C.']",2,3.0,9.0,ArXiv e-prints,[u'Supernovae as stellar objects'],2000,5.563943161634103,0,3.0,0.4,24.6,2.0,1.0,20.0,9.2,432.0
